rank,trial,objective,objective_stderr,objective_type,primary_metric,final_eval_set,method,intervention_params,output_dir,final_mean,final_mean_stderr,final_iqm,final_iqm_stderr,final_primary,final_primary_stderr,final_mean_train,final_mean_train_stderr,final_iqm_train,final_iqm_train_stderr,final_primary_train,final_primary_train_stderr,final_mean_eval,final_mean_eval_stderr,final_iqm_eval,final_iqm_eval_stderr,final_primary_eval,final_primary_eval_stderr,forgetting_mean,forgetting_mean_stderr,forgetting_iqm,forgetting_iqm_stderr,forgetting_primary_mean,forgetting_primary_stderr,eval_fallback_used,composite
1,0,0.9629629629629631,0.35331081533960956,iqm,iqm,train,gmp,"{""final_sparsity"": 0.6, ""prune_cycle"": 0, ""tasks_per_cycle"": 3}",runs/grid/procgen_3_tasks_1_cycle_500k_starpilot/gmp/20260120_082638-26445154/trial_000,1.7555555555555558,0.7389515428741249,0.9629629629629631,0.35331081533960956,0.9629629629629631,0.35331081533960956,1.7555555555555558,0.7389515428741249,0.9629629629629631,0.35331081533960956,0.9629629629629631,0.35331081533960956,1.3111111111111111,0.2655067365633004,0.8703703703703703,0.12962962962962965,0.8703703703703703,0.12962962962962965,-0.2888888888888888,0.8210953238596584,0.48148148148148145,0.4584969778940723,0.48148148148148145,0.4584969778940723,False,
