rank,trial,objective,objective_stderr,objective_type,primary_metric,final_eval_set,method,intervention_params,output_dir,final_mean,final_mean_stderr,final_iqm,final_iqm_stderr,final_primary,final_primary_stderr,final_mean_train,final_mean_train_stderr,final_iqm_train,final_iqm_train_stderr,final_primary_train,final_primary_train_stderr,final_mean_eval,final_mean_eval_stderr,final_iqm_eval,final_iqm_eval_stderr,final_primary_eval,final_primary_eval_stderr,forgetting_mean,forgetting_mean_stderr,forgetting_iqm,forgetting_iqm_stderr,forgetting_primary_mean,forgetting_primary_stderr,eval_fallback_used,composite
1,0,0.8333333333333334,0.2566001196398337,iqm,iqm,train,set,"{""target_sparsity"": 0.6, ""update_interval"": 10, ""prune_fraction"": 0.2, ""warmup_steps"": 0.03}",runs/grid/procgen_3_tasks_1_cycle_500k_starpilot/set/20260120_083144-26445207/trial_000,1.3,0.27954990278686936,0.8333333333333334,0.2566001196398337,0.8333333333333334,0.2566001196398337,1.3,0.27954990278686936,0.8333333333333334,0.2566001196398337,0.8333333333333334,0.2566001196398337,0.9888888888888889,0.18291197370171478,0.5925925925925926,0.21356597397538515,0.5925925925925926,0.21356597397538515,0.6666666666666666,0.7965202096899013,1.074074074074074,0.6271738600694852,1.074074074074074,0.6271738600694852,False,
